"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Column1
http://psearch.murata.com/capacitor/product/GRM2165C1H121JA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9737-1-ND,GRM2165C1H121JA01D,Murata Electronics North America,CAP CER 120PF 50V 5% NP0 0805,7998,0,0.15,0,1,Cut Tape (CT),GRM,120pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5531-1-ND,GRM21A5C2E120JW01D,Murata Electronics North America,CAP CER 12PF 250V 5% NP0 0805,12623,0,0.29,0,1,Cut Tape (CT),GRM,12pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8290-1-ND,GRM2165C2A132JA01D,Murata Electronics North America,CAP CER 1300PF 100V 5% NP0 0805,11176,0,0.2,0,1,Cut Tape (CT),GRM,1300pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1624-1-ND,GRM2165C1H132JA01D,Murata Electronics North America,CAP CER 1300PF 50V 5% NP0 0805,4009,0,0.19,0,1,Cut Tape (CT),GRM,1300pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1602-1-ND,GRM2165C2A131JA01D,Murata Electronics North America,CAP CER 130PF 100V 5% NP0 0805,8062,0,0.17,0,1,Cut Tape (CT),GRM,130pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3317-1-ND,GRM2165C1H152JA01D,Murata Electronics North America,CAP CER 1500PF 50V 5% NP0 0805,33682,0,0.14,0,1,Cut Tape (CT),GRM,1500pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3314-1-ND,GRM2195C2A152JA01D,Murata Electronics North America,CAP CER 1500PF 100V 5% NP0 0805,33991,0,0.2,0,1,Cut Tape (CT),GRM,1500pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-7772-1-ND,GRM2165C1H152FA01D,Murata Electronics North America,CAP CER 1500PF 50V 1% NP0 0805,5736,0,0.28,0,1,Cut Tape (CT),GRM,1500pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3527-1-ND,GRM21AR72E152KW01D,Murata Electronics North America,CAP CER 1500PF 250V 10% X7R 0805,6902,0,0.2,0,1,Cut Tape (CT),GRM,1500pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-8298-1-ND,GRM2195C1H152JA01D,Murata Electronics North America,CAP CER 1500PF 50V 5% NP0 0805,348,0,0.18,0,1,Cut Tape (CT),GRM,1500pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3315-1-ND,GRM2165C1H151JA01D,Murata Electronics North America,CAP CER 150PF 50V 5% NP0 0805,37778,0,0.14,0,1,Cut Tape (CT),GRM,150pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1603-1-ND,GRM2165C2A151JA01D,Murata Electronics North America,CAP CER 150PF 100V 5% NP0 0805,14766,0,0.17,0,1,Cut Tape (CT),GRM,150pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5532-1-ND,GRM21A5C2E150JW01D,Murata Electronics North America,CAP CER 15PF 250V 5% NP0 0805,13481,0,0.3,0,1,Cut Tape (CT),GRM,15pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,onhand
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1625-1-ND,GRM2165C1H162JA01D,Murata Electronics North America,CAP CER 1600PF 50V 5% NP0 0805,17560,0,0.2,0,1,Cut Tape (CT),GRM,1600pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1604-1-ND,GRM2165C2A161JA01D,Murata Electronics North America,CAP CER 160PF 100V 5% NP0 0805,5312,0,0.17,0,1,Cut Tape (CT),GRM,160pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1626-1-ND,GRM2165C1H182JA01D,Murata Electronics North America,CAP CER 1800PF 50V 5% NP0 0805,24553,0,0.16,0,1,Cut Tape (CT),GRM,1800pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1605-1-ND,GRM2165C2A181JA01D,Murata Electronics North America,CAP CER 180PF 100V 5% NP0 0805,8431,0,0.17,0,1,Cut Tape (CT),GRM,180pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5533-1-ND,GRM21A5C2E180JW01D,Murata Electronics North America,CAP CER 18PF 250V 5% NP0 0805,12939,0,0.3,0,1,Cut Tape (CT),GRM,18pF,¶ñ5%,250V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3906-1-ND,GRM21BR71C225KA12L,Murata Electronics North America,CAP CER 2.2UF 16V 10% X7R 0805,74650,0,0.32,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-1701-1-ND,GRM219R61E225KA12D,Murata Electronics North America,CAP CER 2.2UF 25V 10% X5R 0805,46764,0,0.34,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3331-1-ND,GRM21BR71E225KA73L,Murata Electronics North America,CAP CER 2.2UF 25V 10% X7R 0805,63430,0,0.58,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1712-1-ND,GRM21BR60J225KA01L,Murata Electronics North America,CAP CER 2.2UF 6.3V 10% X5R 0805,78705,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,6.3V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1698-1-ND,GRM21BR70J225KA01L,Murata Electronics North America,CAP CER 2.2UF 6.3V 10% X7R 0805,38864,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://psearch.murata.com/capacitor/product/GRM21BR71A225KA01%23.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1696-1-ND,GRM21BR71A225KA01L,Murata Electronics North America,CAP CER 2.2UF 10V 10% X7R 0805,23073,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3334-1-ND,GRM21BR61E225KA12L,Murata Electronics North America,CAP CER 2.2UF 25V 10% X5R 0805,95563,0,0.24,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1741-1-ND,GRM21BF51C225ZA01L,Murata Electronics North America,CAP CER 2.2UF 16V Y5V 0805,20900,0,0.27,0,1,Cut Tape (CT),GRM,2.2uF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3336-1-ND,GRM21BR61C225KA88L,Murata Electronics North America,CAP CER 2.2UF 16V 10% X5R 0805,47313,0,0.26,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6481-1-ND,GRM21BR71C225KA12K,Murata Electronics North America,CAP CER 2.2UF 16V 10% X7R 0805,42456,0,0.31,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-3902-1-ND,GRM219R61C225KA88D,Murata Electronics North America,CAP CER 2.2UF 16V 10% X5R 0805,297306,0,0.46,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-7206-1-ND,GRM219C81E225KE15D,Murata Electronics North America,CAP CER 2.2UF 25V 10% X6S 0805,5293,0,0.2,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X6S,"Surface Mount, MLCC",-55¶øC ~ 105¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1699-1-ND,GRM21BR70J225MA01L,Murata Electronics North America,CAP CER 2.2UF 6.3V 20% X7R 0805,4705,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ20%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM216R61A225ME24-01.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1705-1-ND,GRM216R61A225ME24D,Murata Electronics North America,CAP CER 2.2UF 10V 20% X5R 0805,29112,0,0.3,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-6451-1-ND,GRM219R61A225KA01D,Murata Electronics North America,CAP CER 2.2UF 10V 10% X5R 0805,6521,0,0.42,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8312-1-ND,GRM21BR61E225KA12K,Murata Electronics North America,CAP CER 2.2UF 25V 10% X5R 0805,8255,0,0.38,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%20(2012%20Metric)%20.85mm.jpg,490-8303-1-ND,GRM219R61E225KA12J,Murata Electronics North America,CAP CER 2.2UF 25V 10% X5R 0805,19750,0,0.5,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8315-1-ND,GRM21BR70J225KA01K,Murata Electronics North America,CAP CER 2.2UF 6.3V 10% X7R 0805,7908,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,6.3V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1733-1-ND,GRM21BF51E225ZA01L,Murata Electronics North America,CAP CER 2.2UF 25V Y5V 0805,42774,0,0.36,0,1,Cut Tape (CT),GRM,2.2uF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM216R61A225KE24-01.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1704-1-ND,GRM216R61A225KE24D,Murata Electronics North America,CAP CER 2.2UF 10V 10% X5R 0805,3228,0,0.29,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10492-1-ND,GRM219D71C225KA12D,Murata Electronics North America,CAP CER 2.2UF 16V 10% X7T 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,16V,X7T,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,-,490-10493-1-ND,GRM219D71C225MA12D,Murata Electronics North America,CAP CER 2.2UF 16V 20% X7T 0805,0,0,0.34,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ20%,16V,X7T,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1743-1-ND,GRM21BF51A225ZA01L,Murata Electronics North America,CAP CER 2.2UF 10V Y5V 0805,0,0,Call,0,1,Cut Tape (CT),GRM,2.2uF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1697-1-ND,GRM21BR71A225MA01L,Murata Electronics North America,CAP CER 2.2UF 10V 20% X7R 0805,3,0,0.22,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ20%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6485-1-ND,GRM21BR71E225KA73K,Murata Electronics North America,CAP CER 2.2UF 25V 10% X7R 0805,0,0,Call,0,1,Cut Tape (CT),GRM,2.2uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1627-1-ND,GRM2165C1H202JA01D,Murata Electronics North America,CAP CER 2000PF 50V 5% NP0 0805,79198,0,0.21,0,1,Cut Tape (CT),GRM,2000pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6447-1-ND,GRM2165C2A202JA01D,Murata Electronics North America,CAP CER 2000PF 100V 5% NP0 0805,8624,0,0.22,0,1,Cut Tape (CT),GRM,2000pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1606-1-ND,GRM2165C2A201JA01D,Murata Electronics North America,CAP CER 200PF 100V 5% NP0 0805,70636,0,0.17,0,1,Cut Tape (CT),GRM,200pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3529-1-ND,GRM21AR72E222KW01D,Murata Electronics North America,CAP CER 2200PF 250V 10% X7R 0805,17906,0,0.2,0,1,Cut Tape (CT),GRM,2200pF,¶ñ10%,250V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1628-1-ND,GRM2165C1H222JA01D,Murata Electronics North America,CAP CER 2200PF 50V 5% NP0 0805,53190,0,0.19,0,1,Cut Tape (CT),GRM,2200pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-6443-1-ND,GRM2165C1H222FA01D,Murata Electronics North America,CAP CER 2200PF 50V 1% NP0 0805,36653,0,0.34,0,1,Cut Tape (CT),GRM,2200pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,
http://www.murata.com/products/catalog/pdf/c02e.pdf,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-6459-1-ND,GRM21A7U2E222JW31D,Murata Electronics North America,CAP CER 2200PF 250V 5% U2J 0805,11035,0,0.27,0,1,Cut Tape (CT),GRM,2200pF,¶ñ5%,250V,U2J,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,
