"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,In Adafruit Kit,Common,Orderable,STOCK,Package,Column6
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6482-1-ND,GRM21BR71C335KA99L,Murata Electronics North America,CAP CER 3.3UF 16V 10% X7R 0805,14797,0,0.59,0,1,Cut Tape (CT),GRM,3.3ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6478-1-ND,GRM21BR71A335KA99L,Murata Electronics North America,CAP CER 3.3UF 10V 10% X7R 0805,3590,0,0.58,0,1,Cut Tape (CT),GRM,3.3ÂuF,Â±10%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1713-1-ND,GRM21BR60J335KA11L,Murata Electronics North America,CAP CER 3.3UF 6.3V 10% X5R 0805,46115,0,0.54,0,1,Cut Tape (CT),GRM,3.3ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1744-1-ND,GRM219F51A335ZA01D,Murata Electronics North America,CAP CER 3.3UF 10V Y5V 0805,3983,0,0.52,0,1,Cut Tape (CT),GRM,3.3ÂuF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1714-1-ND,GRM21BR60J335MA11L,Murata Electronics North America,CAP CER 3.3UF 6.3V 20% X5R 0805,372,0,0.54,0,1,Cut Tape (CT),GRM,3.3ÂuF,Â±20%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1631-1-ND,GRM2165C1H302JA01D,Murata Electronics North America,CAP CER 3000PF 50V 5% NP0 0805,64790,0,0.25,0,1,Cut Tape (CT),GRM,3000pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1632-1-ND,GRM2165C1H332JA01D,Murata Electronics North America,CAP CER 3300PF 50V 5% NP0 0805,30901,0,0.19,0,1,Cut Tape (CT),GRM,3300pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-3531-1-ND,GRM21AR72E332KW01D,Murata Electronics North America,CAP CER 3300PF 250V 10% X7R 0805,18690,0,0.2,0,1,Cut Tape (CT),GRM,3300pF,Â±10%,250V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8287-1-ND,GRM2165C1H332FA01J,Murata Electronics North America,CAP CER 3300PF 50V 1% NP0 0805,16189,0,0.38,0,1,Cut Tape (CT),GRM,3300pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-8291-1-ND,GRM2165C2A332JA01D,Murata Electronics North America,CAP CER 3300PF 100V 5% NP0 0805,8000,0,0.29,0,1,Cut Tape (CT),GRM,3300pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9745-1-ND,GRM216R71H332KA01D,Murata Electronics North America,CAP CER 3300PF 50V 10% X7R 0805,7888,0,0.11,0,1,Cut Tape (CT),GRM,3300pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3316-1-ND,GRM2165C1H331JA01D,Murata Electronics North America,CAP CER 330PF 50V 5% NP0 0805,45962,0,0.18,0,1,Cut Tape (CT),GRM,330pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-1610-1-ND,GRM2165C2A331JA01D,Murata Electronics North America,CAP CER 330PF 100V 5% NP0 0805,2907,0,0.19,0,1,Cut Tape (CT),GRM,330pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-9739-1-ND,GRM2165C1H331FA01D,Murata Electronics North America,CAP CER 330PF 50V 1% NP0 0805,2470,0,0.29,0,1,Cut Tape (CT),GRM,330pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-1592-1-ND,GRM2195C2A330JZ01D,Murata Electronics North America,CAP CER 33PF 100V 5% NP0 0805,2273,0,0.14,0,1,Cut Tape (CT),GRM,33pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,1,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5536-1-ND,GRM21A5C2E330JW01D,Murata Electronics North America,CAP CER 33PF 250V 5% NP0 0805,0,0,0.3,0,1,Cut Tape (CT),GRM,33pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3318-1-ND,GRM2165C1H362JA01D,Murata Electronics North America,CAP CER 3600PF 50V 5% NP0 0805,12296,0,0.25,0,1,Cut Tape (CT),GRM,3600pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3045-1-ND,GRM2165C1H392JA01D,Murata Electronics North America,CAP CER 3900PF 50V 5% NP0 0805,1,0,0.25,0,1,Cut Tape (CT),GRM,3900pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM6%29.jpg,490-3306-1-ND,GRM2165C2A391JA01D,Murata Electronics North America,CAP CER 390PF 100V 5% NP0 0805,12918,0,0.19,0,1,Cut Tape (CT),GRM,390pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.028"" (0.70mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21A%29.jpg,490-5537-1-ND,GRM21A5C2E390JW01D,Murata Electronics North America,CAP CER 39PF 250V 5% NP0 0805,505,0,0.29,0,1,Cut Tape (CT),GRM,39pF,Â±5%,250V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.039"" (1.00mm)",-,-,-,,,,,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3335-1-ND,GRM21BR61E475KA12L,Murata Electronics North America,CAP CER 4.7UF 25V 10% X5R 0805,529430,0,0.29,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,1,1,STOCK,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-4522-1-ND,GRM21BR71C475KA73L,Murata Electronics North America,CAP CER 4.7UF 16V 10% X7R 0805,218301,0,0.61,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3338-1-ND,GRM21BR61C475KA88L,Murata Electronics North America,CAP CER 4.7UF 16V 10% X5R 0805,112742,0,0.24,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-7214-1-ND,GRM21BR61C475KA88K,Murata Electronics North America,CAP CER 4.7UF 16V 10% X5R 0805,69607,0,0.23,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-1745-1-ND,GRM21BF51A475ZA01L,Murata Electronics North America,CAP CER 4.7UF 10V Y5V 0805,50241,0,0.23,0,1,Cut Tape (CT),GRM,4.7ÂuF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-3901-1-ND,GRM219C81A475KE34D,Murata Electronics North America,CAP CER 4.7UF 10V 10% X6S 0805,49527,0,0.24,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6475-1-ND,GRM21BR61E475KA12K,Murata Electronics North America,CAP CER 4.7UF 25V 10% X5R 0805,18630,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-6450-1-ND,GRM219R60J475KE19D,Murata Electronics North America,CAP CER 4.7UF 6.3V 10% X5R 0805,17594,0,0.25,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-6453-1-ND,GRM219R61C475KE15D,Murata Electronics North America,CAP CER 4.7UF 16V 10% X5R 0805,17411,0,0.27,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6479-1-ND,GRM21BR71A475KA73K,Murata Electronics North America,CAP CER 4.7UF 10V 10% X7R 0805,16704,0,0.2,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6480-1-ND,GRM21BR71A475KA73L,Murata Electronics North America,CAP CER 4.7UF 10V 10% X7R 0805,16396,0,0.54,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8317-1-ND,GRM21BR71C475KA73K,Murata Electronics North America,CAP CER 4.7UF 16V 10% X7R 0805,16078,0,0.61,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-6467-1-ND,GRM21BC81E475KA12L,Murata Electronics North America,CAP CER 4.7UF 25V 10% X6S 0805,15752,0,0.27,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,25V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-5422-1-ND,GRM21BR61E475MA12L,Murata Electronics North America,CAP CER 4.7UF 25V 20% X5R 0805,14088,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-3345-1-ND,GRM21BF51E475ZA01L,Murata Electronics North America,CAP CER 4.7UF 25V Y5V 0805,5734,0,0.27,0,1,Cut Tape (CT),GRM,4.7ÂuF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9750-1-ND,GRM21BR61A475KA73L,Murata Electronics North America,CAP CER 4.7UF 10V 10% X5R 0805,5451,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-10508-1-ND,GRM21BE71C475KA12L,Murata Electronics North America,CAP CER 4.7UF 16V 10% X7U 0805,4930,0,0.21,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X7U,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-8310-1-ND,GRM21BC81C475KA88L,Murata Electronics North America,CAP CER 4.7UF 16V 10% X6S 0805,4813,0,0.32,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9749-1-ND,GRM21BR60J475KA11L,Murata Electronics North America,CAP CER 4.7UF 6.3V 10% X5R 0805,3710,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,6.3V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-6452-1-ND,GRM219R61A475KE34J,Murata Electronics North America,CAP CER 4.7UF 10V 10% X5R 0805,3379,0,0.3,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-9671-1-ND,GRM219R6YA475MA73D,Murata Electronics North America,CAP CER 4.7UF 35V 20% X5R 0805,2956,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,35V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-7215-1-ND,GRM21BR61C475MA88L,Murata Electronics North America,CAP CER 4.7UF 16V 20% X5R 0805,2855,0,0.23,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-10506-1-ND,GRM21BD71C475KA12L,Murata Electronics North America,CAP CER 4.7UF 16V 10% X7T 0805,2825,0,0.21,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X7T,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.053"" (1.35mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GRM21B%29.jpg,490-9963-1-ND,GRM21BR71E475MA73L,Murata Electronics North America,CAP CER 4.7UF 25V 20% X7R 0805,2680,0,0.48,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-,,,1,SPECIAL-ORDER,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/Renders/Murata%20Renders/0805%28GxM9%29.jpg,490-7208-1-ND,GRM219R6YA475KA73D,Murata Electronics North America,CAP CER 4.7UF 35V 10% X5R 0805,2056,0,0.28,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,35V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.95mm)",-,-,-,,,1,SPECIAL-ORDER,,
